,dewpoint,latitude,longitude,observationTimeUtcIso,precipitationRate,pressure,relativeHumidity,temperature,windDirection,windSpeed
85,22.5,-6.235,106.773,2018-01-04T13:00:00+0000,0.0,1009.6,78.7,26.5,221.7,11.1
86,22.3,-6.235,106.773,2018-01-04T14:00:00+0000,0.0,1010.1,79.2,26.2,219.3,10.8
87,22.3,-6.235,106.773,2018-01-04T15:00:00+0000,0.0,1010.6,79.6,26.1,215.2,10.5
88,22.2,-6.235,106.773,2018-01-04T16:00:00+0000,0.0,1010.7,79.9,26.0,213.7,9.9
89,22.2,-6.235,106.773,2018-01-04T17:00:00+0000,0.0,1010.7,80.3,25.9,214.3,9.3
90,22.2,-6.235,106.773,2018-01-04T18:00:00+0000,0.0,1010.5,80.4,25.8,215.4,9.5
91,22.2,-6.235,106.773,2018-01-04T19:00:00+0000,0.0,1010.3,80.9,25.8,214.2,8.7
92,22.3,-6.235,106.773,2018-01-04T20:00:00+0000,0.0,1010.1,82.5,25.5,215.9,8.0
93,22.3,-6.235,106.773,2018-01-04T21:00:00+0000,0.0,1009.5,83.0,25.4,215.2,8.7
94,22.3,-6.235,106.773,2018-01-04T22:00:00+0000,0.0,1009.5,83.2,25.4,210.2,8.9
95,22.3,-6.235,106.773,2018-01-04T23:00:00+0000,0.018,1009.8,83.3,25.3,201.2,9.0
96,22.4,-6.235,106.773,2018-01-05T00:00:00+0000,0.025,1010.2,80.5,26.0,199.2,9.3
97,22.5,-6.235,106.773,2018-01-05T01:00:00+0000,0.054,1010.9,77.0,26.9,210.0,8.0
98,22.5,-6.235,106.773,2018-01-05T02:00:00+0000,0.097,1011.2,74.0,27.6,215.3,6.9
99,22.7,-6.235,106.773,2018-01-05T03:00:00+0000,0.13,1011.3,71.0,28.4,231.1,6.2
100,22.6,-6.235,106.773,2018-01-05T04:00:00+0000,0.122,1010.6,67.5,29.2,241.7,6.9
101,22.5,-6.235,106.773,2018-01-05T05:00:00+0000,0.083,1010.0,64.2,30.1,251.2,8.2
102,22.5,-6.235,106.773,2018-01-05T06:00:00+0000,0.076,1009.2,61.2,30.8,253.1,9.6
103,22.3,-6.235,106.773,2018-01-05T07:00:00+0000,0.007,1008.6,59.2,31.3,244.7,16.9
104,22.4,-6.235,106.773,2018-01-05T08:00:00+0000,0.094,1008.4,64.2,29.9,243.6,15.8
105,22.5,-6.235,106.773,2018-01-05T09:00:00+0000,0.072,1008.3,67.5,29.1,237.3,12.9
106,22.6,-6.235,106.773,2018-01-05T10:00:00+0000,0.058,1008.6,70.9,28.4,229.2,10.4
107,22.6,-6.235,106.773,2018-01-05T11:00:00+0000,0.076,1009.3,75.9,27.2,222.1,8.2
108,22.6,-6.235,106.773,2018-01-05T12:00:00+0000,0.234,1010.0,78.9,26.6,212.2,8.3
109,22.3,-6.235,106.773,2018-01-05T13:00:00+0000,0.479,1010.6,80.7,25.9,226.6,11.8
110,22.3,-6.235,106.773,2018-01-05T14:00:00+0000,0.767,1011.1,82.7,25.5,217.0,10.1
111,22.4,-6.235,106.773,2018-01-05T15:00:00+0000,0.904,1011.4,84.5,25.3,205.0,10.0
112,22.5,-6.235,106.773,2018-01-05T16:00:00+0000,0.875,1011.1,85.6,25.1,203.7,10.5
113,22.5,-6.235,106.773,2018-01-05T17:00:00+0000,0.792,1011.1,86.4,25.0,203.0,10.0
114,22.5,-6.235,106.773,2018-01-05T18:00:00+0000,0.547,1010.8,86.9,24.9,204.9,9.6
115,22.5,-6.235,106.773,2018-01-05T19:00:00+0000,0.306,1010.5,87.3,24.7,211.3,8.0
116,22.4,-6.235,106.773,2018-01-05T20:00:00+0000,0.112,1010.1,87.6,24.6,212.6,8.7
117,22.3,-6.235,106.773,2018-01-05T21:00:00+0000,0.014,1009.7,87.2,24.6,208.5,9.7
118,22.2,-6.235,106.773,2018-01-05T22:00:00+0000,0.0,1009.7,86.8,24.6,205.6,10.5
119,22.2,-6.235,106.773,2018-01-05T23:00:00+0000,0.0,1010.0,86.5,24.6,205.0,11.4
120,22.3,-6.235,106.773,2018-01-06T00:00:00+0000,0.0,1010.5,82.6,25.5,205.8,11.8
121,21.9,-6.235,106.773,2018-01-06T01:00:00+0000,0.011,1011.2,77.0,26.3,230.4,14.3
122,22.0,-6.235,106.773,2018-01-06T02:00:00+0000,0.076,1011.7,74.6,26.9,231.5,14.8
123,22.0,-6.235,106.773,2018-01-06T03:00:00+0000,0.086,1011.7,73.1,27.3,235.1,15.5
124,22.0,-6.235,106.773,2018-01-06T04:00:00+0000,0.029,1011.4,69.3,28.1,240.1,15.3
125,21.9,-6.235,106.773,2018-01-06T05:00:00+0000,0.014,1011.1,65.7,28.9,242.2,15.3
126,21.8,-6.235,106.773,2018-01-06T06:00:00+0000,0.043,1010.7,64.5,29.2,241.6,14.7
127,21.9,-6.235,106.773,2018-01-06T07:00:00+0000,0.05,1010.4,65.0,29.2,253.9,11.7
128,21.8,-6.235,106.773,2018-01-06T08:00:00+0000,0.022,1009.7,64.8,29.1,253.4,11.6
129,21.8,-6.235,106.773,2018-01-06T09:00:00+0000,0.036,1009.3,66.1,28.8,247.8,11.2
130,22.2,-6.235,106.773,2018-01-06T10:00:00+0000,0.05,1009.4,71.3,27.9,246.3,9.3
131,22.3,-6.235,106.773,2018-01-06T11:00:00+0000,0.04,1009.7,76.8,26.7,250.5,7.4
132,22.3,-6.235,106.773,2018-01-06T12:00:00+0000,0.04,1010.2,79.2,26.2,251.7,7.0
133,22.6,-6.235,106.773,2018-01-06T13:00:00+0000,0.0,1010.3,80.5,26.3,247.9,10.3
134,22.6,-6.235,106.773,2018-01-06T14:00:00+0000,0.0,1010.9,81.4,26.0,250.3,10.7
135,22.6,-6.235,106.773,2018-01-06T15:00:00+0000,0.011,1011.6,82.7,25.7,248.9,10.8
136,22.5,-6.235,106.773,2018-01-06T16:00:00+0000,0.004,1011.6,83.4,25.5,243.5,10.4
137,22.4,-6.235,106.773,2018-01-06T17:00:00+0000,0.004,1011.5,83.9,25.3,241.2,10.6
138,22.3,-6.235,106.773,2018-01-06T18:00:00+0000,0.004,1011.3,84.3,25.2,238.4,10.9
139,21.9,-6.235,106.773,2018-01-06T19:00:00+0000,0.0,1011.0,82.8,25.0,240.5,11.5
140,21.9,-6.235,106.773,2018-01-06T20:00:00+0000,0.007,1010.7,83.3,25.0,238.2,11.6
141,21.9,-6.235,106.773,2018-01-06T21:00:00+0000,0.0,1010.6,83.6,24.9,239.4,12.1
142,21.9,-6.235,106.773,2018-01-06T22:00:00+0000,0.0,1010.9,83.9,24.8,237.7,11.6
143,21.8,-6.235,106.773,2018-01-06T23:00:00+0000,0.0,1011.2,83.9,24.7,233.2,11.1
144,21.9,-6.235,106.773,2018-01-07T00:00:00+0000,0.0,1011.7,79.9,25.6,228.5,11.6
145,21.7,-6.235,106.773,2018-01-07T01:00:00+0000,0.0,1012.2,72.3,27.1,234.6,10.2
146,21.6,-6.235,106.773,2018-01-07T02:00:00+0000,0.0,1012.9,66.3,28.5,228.3,10.2
147,21.3,-6.235,106.773,2018-01-07T03:00:00+0000,0.0,1012.6,61.9,29.4,236.7,11.0
148,21.1,-6.235,106.773,2018-01-07T04:00:00+0000,0.0,1011.9,57.2,30.5,241.1,12.9
149,20.8,-6.235,106.773,2018-01-07T05:00:00+0000,0.0,1011.2,53.9,31.3,243.6,14.6
150,20.7,-6.235,106.773,2018-01-07T06:00:00+0000,0.0,1010.2,51.8,31.9,246.1,16.1
151,20.4,-6.235,106.773,2018-01-07T07:00:00+0000,0.0,1009.9,50.4,32.0,250.9,14.5
152,20.2,-6.235,106.773,2018-01-07T08:00:00+0000,0.0,1009.3,49.6,32.0,252.4,14.2
153,20.2,-6.235,106.773,2018-01-07T09:00:00+0000,0.0,1008.8,50.9,31.6,253.1,14.0
154,20.6,-6.235,106.773,2018-01-07T10:00:00+0000,0.0,1009.0,55.6,30.5,250.0,13.3
155,21.0,-6.235,106.773,2018-01-07T11:00:00+0000,0.0,1009.5,63.9,28.5,247.5,11.7
156,20.9,-6.235,106.773,2018-01-07T12:00:00+0000,0.0,1010.4,68.1,27.3,240.3,12.7
157,21.0,-6.235,106.773,2018-01-07T13:00:00+0000,0.0,1011.2,70.9,26.8,236.8,10.0
158,20.9,-6.235,106.773,2018-01-07T14:00:00+0000,0.0,1011.8,72.0,26.4,229.3,10.3
159,20.9,-6.235,106.773,2018-01-07T15:00:00+0000,0.0,1012.1,73.3,26.0,223.2,9.6
160,20.7,-6.235,106.773,2018-01-07T16:00:00+0000,0.0,1011.9,74.4,25.7,218.9,9.6
161,20.7,-6.235,106.773,2018-01-07T17:00:00+0000,0.0,1011.8,75.4,25.3,214.5,9.0
162,20.6,-6.235,106.773,2018-01-07T18:00:00+0000,0.0,1011.4,76.2,25.1,208.0,8.9
163,20.7,-6.235,106.773,2018-01-07T19:00:00+0000,0.0,1010.9,77.2,24.9,198.2,7.4
164,20.6,-6.235,106.773,2018-01-07T20:00:00+0000,0.0,1010.5,78.0,24.7,189.8,7.6
165,20.6,-6.235,106.773,2018-01-07T21:00:00+0000,0.0,1010.6,78.6,24.6,185.2,7.9
166,20.5,-6.235,106.773,2018-01-07T22:00:00+0000,0.0,1010.9,78.9,24.4,184.6,8.1
167,20.5,-6.235,106.773,2018-01-07T23:00:00+0000,0.0,1011.3,79.1,24.3,182.6,8.1
168,20.6,-6.235,106.773,2018-01-08T00:00:00+0000,0.0,1011.8,76.0,25.2,182.9,7.7
169,21.3,-6.235,106.773,2018-01-08T01:00:00+0000,0.0,1012.4,69.2,27.4,233.9,5.6
170,21.4,-6.235,106.773,2018-01-08T02:00:00+0000,0.065,1012.6,62.7,29.3,263.6,8.7
171,21.5,-6.235,106.773,2018-01-08T03:00:00+0000,0.173,1012.1,58.2,30.6,284.0,8.9
172,21.4,-6.235,106.773,2018-01-08T04:00:00+0000,0.238,1011.3,54.9,31.6,303.9,9.6
173,21.4,-6.235,106.773,2018-01-08T05:00:00+0000,0.227,1010.7,53.2,32.1,318.2,10.4
174,21.3,-6.235,106.773,2018-01-08T06:00:00+0000,0.162,1010.1,51.9,32.5,327.9,10.9
175,21.2,-6.235,106.773,2018-01-08T07:00:00+0000,0.184,1009.4,51.8,32.4,320.2,11.0
176,21.3,-6.235,106.773,2018-01-08T08:00:00+0000,0.155,1009.0,52.8,32.2,326.1,10.5
177,21.5,-6.235,106.773,2018-01-08T09:00:00+0000,0.158,1008.6,55.3,31.5,334.1,9.8
178,21.7,-6.235,106.773,2018-01-08T10:00:00+0000,0.122,1009.2,60.8,30.1,337.7,9.1
179,22.2,-6.235,106.773,2018-01-08T11:00:00+0000,0.137,1009.8,69.1,28.5,336.8,7.1
180,22.3,-6.235,106.773,2018-01-08T12:00:00+0000,0.0,1010.6,73.1,27.6,325.5,6.0
181,22.8,-6.235,106.773,2018-01-08T13:00:00+0000,0.0,1011.1,77.6,27.1,322.6,3.9
182,23.0,-6.235,106.773,2018-01-08T14:00:00+0000,0.0,1011.7,80.9,26.6,301.5,2.6
183,23.1,-6.235,106.773,2018-01-08T15:00:00+0000,0.0,1012.2,83.2,26.2,315.0,1.8
184,23.0,-6.235,106.773,2018-01-08T16:00:00+0000,0.0,1012.2,84.9,25.8,333.4,1.6
185,23.0,-6.235,106.773,2018-01-08T17:00:00+0000,0.0,1012.1,86.3,25.4,353.7,0.7
186,22.9,-6.235,106.773,2018-01-08T18:00:00+0000,0.0,1011.8,87.6,25.1,202.2,0.9
187,22.5,-6.235,106.773,2018-01-08T19:00:00+0000,0.0,1011.4,86.4,25.0,225.7,3.9
188,22.4,-6.235,106.773,2018-01-08T20:00:00+0000,0.0,1011.0,86.6,24.8,213.9,4.8
189,22.3,-6.235,106.773,2018-01-08T21:00:00+0000,0.0,1011.1,86.6,24.7,195.5,5.5
190,22.1,-6.235,106.773,2018-01-08T22:00:00+0000,0.0,1011.5,86.8,24.5,172.1,5.7
191,22.0,-6.235,106.773,2018-01-08T23:00:00+0000,0.0,1011.9,86.1,24.4,164.0,6.9
192,22.0,-6.235,106.773,2018-01-09T00:00:00+0000,0.0,1012.4,80.2,25.7,162.5,6.5
193,22.2,-6.235,106.773,2018-01-09T01:00:00+0000,0.0,1013.0,67.0,29.0,141.2,2.1
194,21.8,-6.235,106.773,2018-01-09T02:00:00+0000,0.0,1013.1,60.8,30.2,24.2,5.5
195,21.7,-6.235,106.773,2018-01-09T03:00:00+0000,0.0,1012.7,58.8,30.7,20.9,8.7
196,21.6,-6.235,106.773,2018-01-09T04:00:00+0000,0.0,1012.0,57.2,31.1,19.5,9.6
197,21.7,-6.235,106.773,2018-01-09T05:00:00+0000,0.0,1011.3,56.8,31.3,15.9,10.4
198,21.7,-6.235,106.773,2018-01-09T06:00:00+0000,0.0,1010.6,57.2,31.1,12.8,9.9
199,21.5,-6.235,106.773,2018-01-09T07:00:00+0000,0.0,1010.6,59.7,30.2,347.7,12.0
200,21.5,-6.235,106.773,2018-01-09T08:00:00+0000,0.0,1010.0,60.3,30.1,336.0,9.7
201,21.4,-6.235,106.773,2018-01-09T09:00:00+0000,0.0,1009.7,61.7,29.6,325.1,7.2
202,21.4,-6.235,106.773,2018-01-09T10:00:00+0000,0.0,1010.2,63.8,28.9,319.5,6.2
203,21.8,-6.235,106.773,2018-01-09T11:00:00+0000,0.0,1010.8,70.6,27.7,320.2,4.2
204,21.8,-6.235,106.773,2018-01-09T12:00:00+0000,0.0,1011.7,75.3,26.5,318.5,3.7
205,21.6,-6.235,106.773,2018-01-09T13:00:00+0000,0.0,1012.7,76.2,26.1,304.0,3.6
206,21.7,-6.235,106.773,2018-01-09T14:00:00+0000,0.0,1013.5,78.1,25.8,286.4,2.9
207,21.8,-6.235,106.773,2018-01-09T15:00:00+0000,0.0,1013.6,80.1,25.5,267.9,2.0
208,21.7,-6.235,106.773,2018-01-09T16:00:00+0000,0.0,1013.6,80.8,25.2,241.3,1.3
209,21.6,-6.235,106.773,2018-01-09T17:00:00+0000,0.0,1013.5,81.6,25.0,214.3,1.8
210,21.3,-6.235,106.773,2018-01-09T18:00:00+0000,0.0,1013.1,80.9,24.8,204.8,3.1
211,21.1,-6.235,106.773,2018-01-09T19:00:00+0000,0.0,1012.4,81.1,24.5,200.5,3.5
212,20.8,-6.235,106.773,2018-01-09T20:00:00+0000,0.0,1011.8,80.0,24.5,207.7,5.6
213,20.7,-6.235,106.773,2018-01-09T21:00:00+0000,0.0,1011.8,79.3,24.6,212.0,7.6
214,20.7,-6.235,106.773,2018-01-09T22:00:00+0000,0.0,1012.4,79.5,24.5,213.1,8.0
215,20.6,-6.235,106.773,2018-01-09T23:00:00+0000,0.0,1013.1,79.8,24.4,214.5,8.4
216,20.9,-6.235,106.773,2018-01-10T00:00:00+0000,0.0,1013.6,74.3,25.8,217.6,8.3
217,20.6,-6.235,106.773,2018-01-10T01:00:00+0000,0.0,1013.8,65.5,27.7,236.2,7.5
218,20.6,-6.235,106.773,2018-01-10T02:00:00+0000,0.0,1013.6,58.4,29.7,262.5,9.6
219,20.6,-6.235,106.773,2018-01-10T03:00:00+0000,0.0,1013.1,53.1,31.3,278.0,11.5
220,20.6,-6.235,106.773,2018-01-10T04:00:00+0000,0.0,1012.4,49.6,32.5,287.2,12.0
221,20.6,-6.235,106.773,2018-01-10T05:00:00+0000,0.0,1011.6,47.6,33.3,292.5,12.6
222,20.8,-6.235,106.773,2018-01-10T06:00:00+0000,0.194,1010.8,47.4,33.5,292.6,12.7
223,20.9,-6.235,106.773,2018-01-10T07:00:00+0000,0.202,1009.6,48.0,33.4,291.4,12.6
224,21.1,-6.235,106.773,2018-01-10T08:00:00+0000,0.814,1009.5,51.2,32.5,285.0,14.7
225,21.4,-6.235,106.773,2018-01-10T09:00:00+0000,1.069,1009.7,55.4,31.5,278.1,15.2
226,21.6,-6.235,106.773,2018-01-10T10:00:00+0000,0.508,1010.2,60.0,30.3,269.4,13.6
227,21.8,-6.235,106.773,2018-01-10T11:00:00+0000,0.0,1010.9,67.1,28.5,260.6,11.3
228,21.7,-6.235,106.773,2018-01-10T12:00:00+0000,0.0,1011.5,70.4,27.6,253.2,10.7
229,21.6,-6.235,106.773,2018-01-10T13:00:00+0000,0.0,1012.5,72.4,27.0,240.6,10.3
230,21.5,-6.235,106.773,2018-01-10T14:00:00+0000,0.007,1012.7,73.6,26.6,234.3,9.5
231,21.5,-6.235,106.773,2018-01-10T15:00:00+0000,0.004,1013.2,74.9,26.3,233.7,9.5
232,21.5,-6.235,106.773,2018-01-10T16:00:00+0000,0.004,1013.3,75.6,26.1,230.4,9.8
233,21.4,-6.235,106.773,2018-01-10T17:00:00+0000,0.004,1013.2,76.3,25.9,230.5,9.3
234,21.4,-6.235,106.773,2018-01-10T18:00:00+0000,0.025,1012.7,76.8,25.7,225.3,10.0
235,21.0,-6.235,106.773,2018-01-10T19:00:00+0000,0.058,1012.4,77.8,25.2,261.8,8.6
236,21.1,-6.235,106.773,2018-01-10T20:00:00+0000,0.043,1011.9,79.0,25.0,250.7,8.7
237,21.2,-6.235,106.773,2018-01-10T21:00:00+0000,0.05,1012.0,80.0,24.9,236.6,8.6
238,21.1,-6.235,106.773,2018-01-10T22:00:00+0000,0.022,1012.2,80.1,24.8,230.8,8.5
239,21.0,-6.235,106.773,2018-01-10T23:00:00+0000,0.0,1012.6,80.2,24.7,220.9,8.5
240,21.0,-6.235,106.773,2018-01-11T00:00:00+0000,0.011,1012.6,76.6,25.4,220.9,10.3
241,20.6,-6.235,106.773,2018-01-11T01:00:00+0000,0.0,1012.4,68.8,26.8,250.9,11.4
242,20.0,-6.235,106.773,2018-01-11T02:00:00+0000,0.0,1012.7,59.5,28.7,259.1,13.9
243,19.5,-6.235,106.773,2018-01-11T03:00:00+0000,0.0,1013.0,53.4,30.0,266.5,14.2
244,19.1,-6.235,106.773,2018-01-11T04:00:00+0000,0.0,1012.3,48.7,31.2,271.3,15.4
245,18.8,-6.235,106.773,2018-01-11T05:00:00+0000,0.0,1011.6,45.6,32.0,276.0,16.5
246,18.6,-6.235,106.773,2018-01-11T06:00:00+0000,0.0,1010.9,43.8,32.6,277.6,18.0
