,dewpoint,latitude,longitude,observationTimeUtcIso,precipitationRate,pressure,relativeHumidity,temperature,windDirection,windSpeed
150,21.2,-6.235,106.773,2015-01-07T06:00:00+0000,0.349,1009.9,52.1,32.3,271.8,17.9
151,20.2,-6.235,106.773,2015-01-07T07:00:00+0000,0.0,1009.4,48.6,32.4,271.9,14.9
152,20.5,-6.235,106.773,2015-01-07T08:00:00+0000,0.0,1008.6,50.0,32.3,264.2,16.5
153,21.0,-6.235,106.773,2015-01-07T09:00:00+0000,0.14,1008.7,54.8,31.2,261.3,19.0
154,21.3,-6.235,106.773,2015-01-07T10:00:00+0000,0.09,1009.6,60.3,29.9,255.5,18.2
155,21.7,-6.235,106.773,2015-01-07T11:00:00+0000,0.004,1010.6,67.9,28.2,250.6,15.3
156,21.7,-6.235,106.773,2015-01-07T12:00:00+0000,0.004,1011.4,72.7,27.0,240.4,14.6
157,21.4,-6.235,106.773,2015-01-07T13:00:00+0000,0.0,1011.8,74.7,26.2,230.9,12.8
158,21.3,-6.235,106.773,2015-01-07T14:00:00+0000,0.0,1011.9,76.4,25.8,224.5,11.9
159,21.3,-6.235,106.773,2015-01-07T15:00:00+0000,0.0,1011.8,77.6,25.5,222.6,11.7
160,21.2,-6.235,106.773,2015-01-07T16:00:00+0000,0.0,1012.1,78.3,25.3,222.1,11.7
161,21.2,-6.235,106.773,2015-01-07T17:00:00+0000,0.0,1012.3,79.4,25.0,221.9,11.5
162,21.2,-6.235,106.773,2015-01-07T18:00:00+0000,0.0,1012.4,80.3,24.8,221.4,11.7
163,21.1,-6.235,106.773,2015-01-07T19:00:00+0000,0.0,1012.1,81.1,24.6,220.1,11.9
164,21.1,-6.235,106.773,2015-01-07T20:00:00+0000,0.0,1011.7,81.7,24.5,216.2,12.1
165,21.1,-6.235,106.773,2015-01-07T21:00:00+0000,0.0,1011.2,82.1,24.3,214.3,12.3
166,21.1,-6.235,106.773,2015-01-07T22:00:00+0000,0.0,1011.6,82.3,24.3,213.6,12.3
167,21.0,-6.235,106.773,2015-01-07T23:00:00+0000,0.0,1012.0,82.3,24.3,214.4,12.7
168,21.2,-6.235,106.773,2015-01-08T00:00:00+0000,0.0,1012.6,76.6,25.6,218.5,13.9
169,21.4,-6.235,106.773,2015-01-08T01:00:00+0000,0.0,1013.2,67.9,27.8,233.5,15.5
170,21.1,-6.235,106.773,2015-01-08T02:00:00+0000,0.0,1012.9,60.2,29.7,239.2,15.4
171,20.7,-6.235,106.773,2015-01-08T03:00:00+0000,0.0,1012.3,54.1,31.1,244.2,15.9
172,20.4,-6.235,106.773,2015-01-08T04:00:00+0000,0.0,1011.5,49.9,32.2,248.8,17.2
173,20.1,-6.235,106.773,2015-01-08T05:00:00+0000,0.0,1010.6,47.0,33.0,252.0,18.5
174,19.9,-6.235,106.773,2015-01-08T06:00:00+0000,0.0,1009.8,45.1,33.4,252.9,19.6
175,20.0,-6.235,106.773,2015-01-08T07:00:00+0000,0.0,1009.6,46.6,33.0,263.2,20.9
176,19.9,-6.235,106.773,2015-01-08T08:00:00+0000,0.0,1009.1,47.4,32.6,260.8,20.4
177,20.2,-6.235,106.773,2015-01-08T09:00:00+0000,0.0,1009.1,50.3,31.8,260.7,20.4
178,20.6,-6.235,106.773,2015-01-08T10:00:00+0000,0.0,1009.7,56.2,30.3,258.3,19.3
179,20.9,-6.235,106.773,2015-01-08T11:00:00+0000,0.0,1010.5,64.4,28.3,255.5,17.1
180,21.1,-6.235,106.773,2015-01-08T12:00:00+0000,0.0,1011.4,69.9,27.1,247.8,15.8
181,21.1,-6.235,106.773,2015-01-08T13:00:00+0000,0.0,1012.0,72.7,26.4,240.3,16.2
182,21.4,-6.235,106.773,2015-01-08T14:00:00+0000,0.0,1012.6,74.9,26.2,235.6,13.6
183,21.6,-6.235,106.773,2015-01-08T15:00:00+0000,0.0,1012.8,76.6,26.0,230.7,11.6
184,21.8,-6.235,106.773,2015-01-08T16:00:00+0000,0.0,1012.7,78.0,25.9,232.9,11.4
185,22.0,-6.235,106.773,2015-01-08T17:00:00+0000,0.0,1012.4,79.4,25.8,234.1,11.7
186,22.1,-6.235,106.773,2015-01-08T18:00:00+0000,0.0,1012.0,80.6,25.7,235.0,12.3
187,21.9,-6.235,106.773,2015-01-08T19:00:00+0000,0.0,1011.7,80.5,25.5,234.2,13.8
188,21.7,-6.235,106.773,2015-01-08T20:00:00+0000,0.0,1011.0,80.4,25.4,228.9,14.5
189,21.5,-6.235,106.773,2015-01-08T21:00:00+0000,0.0,1010.5,80.0,25.2,228.1,14.6
190,21.5,-6.235,106.773,2015-01-08T22:00:00+0000,0.0,1011.0,80.8,25.0,230.8,13.3
191,21.5,-6.235,106.773,2015-01-08T23:00:00+0000,0.0,1011.6,81.6,24.8,232.9,12.2
192,21.6,-6.235,106.773,2015-01-09T00:00:00+0000,0.0,1012.3,74.8,26.5,235.6,13.7
193,21.7,-6.235,106.773,2015-01-09T01:00:00+0000,0.0,1013.1,67.7,28.2,240.0,16.2
194,21.5,-6.235,106.773,2015-01-09T02:00:00+0000,0.0,1013.2,62.0,29.6,243.3,16.6
195,21.3,-6.235,106.773,2015-01-09T03:00:00+0000,0.0,1012.8,57.3,30.7,246.0,17.4
196,21.0,-6.235,106.773,2015-01-09T04:00:00+0000,0.0,1012.1,52.6,31.9,249.8,18.0
197,20.7,-6.235,106.773,2015-01-09T05:00:00+0000,0.0,1011.3,49.2,32.8,252.7,18.9
198,20.4,-6.235,106.773,2015-01-09T06:00:00+0000,0.0,1010.5,46.8,33.3,253.9,19.7
199,20.1,-6.235,106.773,2015-01-09T07:00:00+0000,0.0,1009.9,46.4,33.2,262.0,23.0
200,20.2,-6.235,106.773,2015-01-09T08:00:00+0000,0.0,1009.4,48.2,32.5,254.8,23.4
201,20.2,-6.235,106.773,2015-01-09T09:00:00+0000,0.0,1009.1,51.1,31.5,248.9,22.3
202,20.4,-6.235,106.773,2015-01-09T10:00:00+0000,0.0,1009.6,56.5,30.0,246.4,21.4
203,20.5,-6.235,106.773,2015-01-09T11:00:00+0000,0.0,1010.3,64.0,28.0,243.9,19.0
204,20.6,-6.235,106.773,2015-01-09T12:00:00+0000,0.0,1011.1,69.5,26.6,238.3,17.2
205,20.5,-6.235,106.773,2015-01-09T13:00:00+0000,0.0,1012.3,71.6,26.0,233.5,15.0
206,20.7,-6.235,106.773,2015-01-09T14:00:00+0000,0.0,1012.4,73.9,25.7,232.9,14.6
207,20.8,-6.235,106.773,2015-01-09T15:00:00+0000,0.0,1012.4,75.4,25.5,233.1,14.5
208,20.9,-6.235,106.773,2015-01-09T16:00:00+0000,0.0,1012.2,76.9,25.3,233.2,14.8
209,21.0,-6.235,106.773,2015-01-09T17:00:00+0000,0.0,1012.1,78.3,25.1,233.4,14.7
210,21.1,-6.235,106.773,2015-01-09T18:00:00+0000,0.0,1011.8,79.4,24.9,233.6,14.4
211,21.1,-6.235,106.773,2015-01-09T19:00:00+0000,0.0,1011.5,80.2,24.7,233.9,14.2
212,21.1,-6.235,106.773,2015-01-09T20:00:00+0000,0.0,1011.0,80.7,24.6,231.5,13.5
213,21.0,-6.235,106.773,2015-01-09T21:00:00+0000,0.0,1011.1,81.1,24.5,229.3,12.5
214,21.0,-6.235,106.773,2015-01-09T22:00:00+0000,0.0,1011.5,81.4,24.4,228.4,11.6
215,21.0,-6.235,106.773,2015-01-09T23:00:00+0000,0.0,1011.8,81.7,24.4,228.2,11.1
216,21.1,-6.235,106.773,2015-01-10T00:00:00+0000,0.0,1012.2,74.8,25.9,234.0,13.2
217,21.1,-6.235,106.773,2015-01-10T01:00:00+0000,0.0,1012.1,67.8,27.6,246.1,15.2
218,20.9,-6.235,106.773,2015-01-10T02:00:00+0000,0.0,1011.8,61.0,29.3,246.9,16.4
219,20.8,-6.235,106.773,2015-01-10T03:00:00+0000,0.0,1011.2,55.4,30.8,247.0,17.4
220,20.6,-6.235,106.773,2015-01-10T04:00:00+0000,0.0,1010.7,50.9,32.1,251.1,17.8
221,20.4,-6.235,106.773,2015-01-10T05:00:00+0000,0.0,1010.1,47.6,33.0,254.0,18.5
222,20.1,-6.235,106.773,2015-01-10T06:00:00+0000,0.0,1009.4,45.7,33.5,256.0,19.3
223,19.6,-6.235,106.773,2015-01-10T07:00:00+0000,0.0,1009.0,44.5,33.4,264.0,16.9
224,19.5,-6.235,106.773,2015-01-10T08:00:00+0000,0.0,1008.5,44.8,33.1,265.9,19.6
225,19.4,-6.235,106.773,2015-01-10T09:00:00+0000,0.0,1008.4,46.6,32.3,266.1,21.3
226,19.5,-6.235,106.773,2015-01-10T10:00:00+0000,0.0,1009.2,51.3,30.7,259.8,20.9
227,19.7,-6.235,106.773,2015-01-10T11:00:00+0000,0.0,1009.9,58.5,28.6,252.6,18.5
228,19.7,-6.235,106.773,2015-01-10T12:00:00+0000,0.0,1010.8,64.1,27.1,241.6,17.3
229,20.0,-6.235,106.773,2015-01-10T13:00:00+0000,0.0,1011.1,68.7,26.2,233.1,16.0
230,20.2,-6.235,106.773,2015-01-10T14:00:00+0000,0.0,1011.6,71.4,25.7,228.6,15.0
231,20.4,-6.235,106.773,2015-01-10T15:00:00+0000,0.0,1012.1,73.5,25.5,226.1,14.1
232,20.6,-6.235,106.773,2015-01-10T16:00:00+0000,0.0,1012.2,75.1,25.3,224.2,13.4
233,20.7,-6.235,106.773,2015-01-10T17:00:00+0000,0.0,1012.1,76.6,25.1,222.3,12.5
234,20.8,-6.235,106.773,2015-01-10T18:00:00+0000,0.0,1011.9,78.0,24.9,220.0,12.0
235,20.8,-6.235,106.773,2015-01-10T19:00:00+0000,0.0,1011.9,79.8,24.5,214.0,9.6
236,20.9,-6.235,106.773,2015-01-10T20:00:00+0000,0.0,1011.7,81.3,24.3,215.9,10.8
237,20.9,-6.235,106.773,2015-01-10T21:00:00+0000,0.0,1011.7,82.3,24.1,213.7,11.4
238,20.9,-6.235,106.773,2015-01-10T22:00:00+0000,0.0,1011.9,83.4,23.9,212.9,11.9
239,20.9,-6.235,106.773,2015-01-10T23:00:00+0000,0.0,1012.0,84.4,23.7,211.9,12.0
240,21.0,-6.235,106.773,2015-01-11T00:00:00+0000,0.0,1012.3,77.9,25.1,214.7,12.5
241,20.5,-6.235,106.773,2015-01-11T01:00:00+0000,0.0,1012.6,64.3,27.8,244.3,12.2
242,19.7,-6.235,106.773,2015-01-11T02:00:00+0000,0.0,1012.5,53.9,30.1,266.0,15.0
243,19.1,-6.235,106.773,2015-01-11T03:00:00+0000,0.0,1012.1,47.4,31.7,277.9,16.5
244,18.7,-6.235,106.773,2015-01-11T04:00:00+0000,0.0,1011.4,43.5,32.8,284.9,17.4
245,18.5,-6.235,106.773,2015-01-11T05:00:00+0000,0.0,1010.9,41.1,33.6,289.7,18.0
246,18.4,-6.235,106.773,2015-01-11T06:00:00+0000,0.0,1010.2,39.9,34.0,291.4,18.2
